setsize,orient_1,orient_2,position_1,position_2,contrast,test,testorient,correctresp,subject,resp,respRT,conf,confRT
1,6,,1,,0.5,1,6,4,4,4,0.777269124984741,2,0.7254478931427
2,356,78,3,4,0.8,1,NaN,5,4,5,1.11359715461731,3,0.613530874252319
1,10,,4,,0.5,4,10,4,4,2,1.17759490013123,2,1.95784997940063
2,14,84,2,4,0.8,3,NaN,5,4,5,1.04973292350769,3,0.789969921112061
1,96,,4,,0.5,4,96,3,4,3,0.729918003082275,3,0.966099977493286
2,94,78,1,3,0.5,2,NaN,5,4,NaN,0,3,1.49467515945435
2,102,80,2,4,0.8,4,80,2,4,2,1.81826400756836,2,0.790517091751099
1,76,,2,,0.8,4,NaN,5,4,5,0.554423809051514,3,0.774772167205811
2,14,14,2,4,0.8,1,NaN,5,4,5,1.03462815284729,3,0.646868944168091
1,96,,4,,0.5,1,NaN,5,4,5,0.907133102416992,3,0.695029020309448
2,100,14,3,4,0.8,3,100,3,4,1,1.53122615814209,2,0.791401147842407
2,14,14,1,3,0.8,3,14,4,4,1,1.51540994644165,1,1.23953986167908
1,82,,1,,0.5,3,NaN,5,4,5,0.939518928527832,3,0.551709890365601
2,8,14,2,3,0.8,3,14,4,4,1,0.603355884552002,2,0.455826997756958
2,84,356,1,4,0.5,1,84,2,4,2,1.14342594146729,3,0.575538873672485
1,78,,4,,0.8,4,78,2,4,2,0.951659917831421,3,0.44757604598999
1,346,,4,,0.5,4,346,1,4,1,1.15974903106689,3,0.783840894699097
1,8,,2,,0.5,4,NaN,5,4,5,0,3,1.23195695877075
1,82,,2,,0.8,1,NaN,5,4,5,0,3,0.800055980682373
1,102,,1,,0.5,3,NaN,5,4,5,0,3,0.880132913589478
1,356,,1,,0.5,4,NaN,5,4,5,0,3,0.944705963134766
1,10,,2,,0.5,2,10,4,4,4,1.09656691551208,3,0.816905975341797
2,350,102,2,3,0.5,2,350,1,4,1,1.72071290016174,3,1.00911593437195
2,84,12,3,4,0.8,1,NaN,5,4,5,0,3,0.721282005310059
2,346,12,1,3,0.5,4,NaN,5,4,5,1.1772928237915,3,0.801191091537476
1,6,,4,,0.5,4,6,4,4,4,2.04131293296814,3,0.881278038024902
1,98,,4,,0.5,2,NaN,5,4,5,0,3,0.913495063781738
2,84,350,1,2,0.8,3,NaN,5,4,5,0,3,0.865694046020508
1,356,,3,,0.8,3,356,1,4,1,1.36955189704895,3,0.961873054504395
2,104,10,2,3,0.8,4,NaN,5,4,5,1.01798295974731,3,0.577996015548706
2,10,78,3,4,0.8,4,78,2,4,2,1.29047417640686,2,1.4903359413147
2,86,356,1,3,0.8,2,NaN,5,4,5,1.41822981834412,3,1.22263407707214
2,94,96,1,2,0.8,1,94,3,4,3,2.18687391281128,2,1.22283601760864
2,8,84,1,2,0.8,2,84,2,4,2,1.97887086868286,2,1.12730288505554
2,350,346,3,4,0.8,1,NaN,5,4,5,1.67494797706604,3,1.59116697311401
2,348,82,2,3,0.5,4,NaN,5,4,5,1.64300107955933,3,1.12750506401062
1,352,,2,,0.8,3,NaN,5,4,5,0,3,1.28775691986084
1,98,,2,,0.5,2,98,3,4,3,0.182276964187622,3,0.494395017623901
1,86,,3,,0.8,3,86,2,4,3,0.761828899383545,3,0.758363962173462
1,10,,2,,0.8,1,NaN,5,4,5,0.793930053710938,3,0.56641697883606
1,12,,3,,0.8,3,12,4,4,4,1.88232588768005,3,0.726279020309448
1,80,,4,,0.8,4,80,2,4,2,0.69831395149231,3,0.934452056884766
2,96,8,1,3,0.5,3,8,4,4,4,2.42662000656128,2,0.790786027908325
2,352,100,2,4,0.5,1,NaN,5,4,5,1.0828058719635,3,0.807011842727661
1,12,,4,,0.8,4,12,4,4,4,1.05080199241638,3,0.566951990127563
2,8,104,3,4,0.5,3,8,4,4,4,1.75481986999512,2,0.615372896194458
1,348,,3,,0.8,4,NaN,5,4,5,0,3,0.567423105239868
1,78,,4,,0.5,3,NaN,5,4,5,0.955255031585693,3,0.455801010131836
1,100,,3,,0.8,3,100,3,4,3,0.555682897567749,3,0.711703062057495
1,98,,2,,0.5,2,98,3,4,3,0.827796936035156,3,0.632037878036499
2,104,102,2,4,0.8,1,NaN,5,4,5,0.780119895935059,3,0.856100082397461
2,82,4,1,2,0.8,4,NaN,5,4,5,1.0681140422821,3,0.56850004196167
2,346,76,1,2,0.8,3,NaN,5,4,5,0.972154140472412,3,0.664700031280518
1,346,,1,,0.5,1,346,1,4,1,0.748687028884888,3,0.744677066802979
2,352,94,1,4,0.5,2,NaN,5,4,5,0.732664823532104,3,0.792922019958496
2,10,84,2,3,0.5,1,NaN,5,4,5,0,3,0.536900043487549
1,82,,1,,0.5,1,82,2,4,2,1.16525411605835,3,0.521353006362915
1,86,,4,,0.8,3,NaN,5,4,5,1.59723305702209,3,1.2413330078125
2,96,96,2,4,0.5,1,NaN,5,4,5,1.80524206161499,3,1.19381308555603
2,348,100,1,4,0.5,2,NaN,5,4,5,1.70951509475708,3,1.24172210693359
2,80,100,1,2,0.8,1,80,2,4,2,1.98185205459595,3,1.12992119789124
2,352,14,1,2,0.5,4,NaN,5,4,5,0.85265588760376,3,1.15259504318237
1,94,,3,,0.8,3,94,3,4,3,1.34420800209045,3,1.27210402488708
1,354,,4,,0.5,4,354,1,4,1,1.71245789527893,3,1.33614706993103
2,346,98,3,4,0.5,4,98,3,4,3,2.22460699081421,2,1.98835706710815
2,104,98,1,4,0.8,4,98,3,4,3,1.60060596466064,3,1.35251116752625
1,78,,3,,0.5,2,NaN,5,4,5,1.69676303863525,3,1.03295493125916
2,96,356,2,3,0.5,3,356,1,4,1,2.76902389526367,2,1.72103404998779
1,96,,2,,0.8,3,NaN,5,4,5,1.71312999725342,3,1.38503193855286
2,78,350,2,4,0.5,3,NaN,5,4,5,1.39314484596252,3,0.841205835342407
2,84,76,1,4,0.5,3,NaN,5,4,5,1.61735701560974,3,1.03343415260315
2,100,102,1,4,0.5,4,102,3,4,3,2.32159018516541,2,1.01784491539001
1,14,,1,,0.8,1,14,4,4,4,1.07361388206482,3,0.649999141693115
1,94,,4,,0.8,2,NaN,5,4,5,1.36214303970337,3,0.761874914169312
2,102,96,3,4,0.8,3,102,3,4,3,1.77799391746521,1,0.746325016021729
2,346,14,1,2,0.5,1,346,1,4,1,1.65018701553345,3,0.778275966644287
1,8,,1,,0.5,3,NaN,5,4,5,1.49056601524353,3,1.08239197731018
1,350,,1,,0.5,1,350,1,4,1,1.31456899642944,3,0.906639099121094
2,84,86,1,3,0.8,3,86,2,4,3,2.33880996704102,1,0.858962059020996
2,76,350,1,3,0.5,1,76,2,4,2,1.12302803993225,3,0.955121994018555
1,82,,4,,0.5,2,NaN,5,4,5,0,3,0.811151027679443
2,6,356,3,4,0.5,3,6,4,4,4,1.68359184265137,2,0.987412214279175
1,86,,1,,0.5,3,NaN,5,4,5,1.33175206184387,3,0.763400077819824
2,14,96,1,4,0.8,1,14,4,4,4,1.7315890789032,3,1.09994792938232
1,4,,2,,0.5,2,4,4,4,4,1.26790189743042,3,0.972080945968628
2,104,94,2,3,0.8,1,NaN,5,5,5,0.697541952133179,NaN,0
2,356,86,1,2,0.8,4,NaN,5,5,5,1.29074907302856,2,0.790909051895142
1,348,,2,,0.5,1,NaN,5,5,5,1.65877199172974,2,1.04709100723267
2,14,348,2,4,0.8,2,14,4,5,1,2.0429699420929,1,1.01520991325378
2,8,348,1,2,0.8,2,348,1,5,1,1.96728086471558,1,0.775360107421875
1,4,,1,,0.8,1,4,4,5,4,1.56356310844421,1,0.535780191421509
2,6,80,2,3,0.5,4,NaN,5,5,5,1.1955931186676,2,0.727840900421143
1,104,,3,,0.8,3,104,3,5,2,2.29983901977539,2,1.38416194915771
1,350,,2,,0.8,1,NaN,5,5,5,1.19603109359741,2,0.744277000427246
1,100,,4,,0.5,2,NaN,5,5,5,1.13201594352722,2,1.00049901008606
1,80,,2,,0.8,2,80,2,5,4,1.66023683547974,NaN,0
2,104,354,1,2,0.5,3,NaN,5,5,5,1.10054707527161,2,0.696868896484375
2,100,348,1,4,0.5,1,100,3,5,4,1.93691921234131,2,1.40091300010681
1,86,,3,,0.8,3,86,2,5,3,0.700901985168457,2,1.44927191734314
1,356,,2,,0.8,1,NaN,5,5,5,0,2,0.601541996002197
2,94,356,2,3,0.5,2,94,3,5,2,1.76148986816406,1,0.953827142715454
1,96,,3,,0.5,2,NaN,5,5,5,1.12169814109802,1,1.04994010925293
2,76,352,1,3,0.8,3,352,1,5,5,2.98800992965698,1,1.21025800704956
1,12,,1,,0.8,2,NaN,5,5,5,1.13809514045715,1,0.698430061340332
2,10,96,1,3,0.5,2,NaN,5,5,5,1.55450415611267,1,0.954282999038696
1,78,,1,,0.5,2,NaN,5,5,5,1.0264310836792,2,0.57055401802063
2,14,104,1,3,0.8,1,14,4,5,2,1.12301588058472,1,1.386883020401
2,102,76,3,4,0.8,4,76,2,5,3,1.89087796211243,1,1.00299215316772
2,8,356,1,3,0.5,3,356,1,5,1,1.79503297805786,1,1.08312702178955
1,104,,1,,0.5,3,NaN,5,5,5,0.484038114547729,3,0.694514036178589
2,104,10,1,2,0.5,4,NaN,5,5,5,2.99301886558533,3,1.21430802345276
2,104,102,1,3,0.8,3,102,3,5,1,2.07051110267639,2,1.50670790672302
2,8,350,2,4,0.5,1,NaN,5,5,5,2.99324297904968,3,1.9931628704071
1,6,,3,,0.5,3,6,4,5,3,2.31068301200867,1,0.606783866882324
1,76,,2,,0.5,2,76,2,5,4,0.8871910572052,1,0.623239994049072
1,102,,2,,0.8,3,NaN,5,5,5,0.887209177017212,3,0.719146966934204
2,100,6,3,4,0.5,1,NaN,5,5,5,1.12763094902039,2,0.735613107681274
2,82,14,1,4,0.8,4,14,4,5,1,2.93543791770935,1,1.50380611419678
1,6,,1,,0.5,1,6,4,5,4,1.12770414352417,1,0.943701028823853
2,348,346,2,3,0.5,1,NaN,5,5,5,1.35217618942261,1,0.911967992782593
2,6,104,1,2,0.8,4,NaN,5,5,5,0.744040966033936,3,0.640035152435303
2,14,348,2,4,0.5,4,348,1,5,1,2.63216996192932,1,1.05620193481445
2,350,352,1,3,0.5,3,352,1,5,1,2.31278896331787,1,1.12063407897949
1,12,,4,,0.5,2,NaN,5,5,5,0.872943162918091,2,1.90477705001831
2,14,100,3,4,0.5,1,NaN,5,5,5,1.06520199775696,3,0.560905933380127
2,12,350,1,3,0.8,2,NaN,5,5,5,0,3,1.121169090271
1,12,,1,,0.5,1,12,4,5,4,0.729234933853149,2,0.769282817840576
1,84,,3,,0.8,3,84,2,5,2,1.51378178596497,3,1.15344905853271
1,78,,4,,0.5,4,78,2,5,3,1.30564188957214,3,1.48967409133911
1,96,,4,,0.8,4,96,3,5,2,1.59388709068298,1,1.55400896072388
1,350,,4,,0.8,1,NaN,5,5,5,1.14617204666138,1,0.962294101715088
1,80,,2,,0.5,1,NaN,5,5,5,1.14641094207764,2,1.95451283454895
1,348,,3,,0.8,3,348,1,5,1,1.01877093315125,1,0.914527893066406
2,78,14,1,3,0.8,2,NaN,5,5,5,0.404109954833984,3,1.05678391456604
2,4,102,3,4,0.5,3,4,4,5,4,1.63267803192139,1,1.48065900802612
1,356,,1,,0.8,4,NaN,5,5,5,1.05675292015076,1,0.904833078384399
1,98,,1,,0.5,3,NaN,5,5,5,2.98924708366394,3,1.98928999900818
2,86,346,2,3,0.8,1,NaN,5,5,3,1.23320388793945,1,0.889171123504639
2,10,10,3,4,0.5,4,10,4,5,4,1.90527582168579,1,0.985373020172119
2,6,6,1,2,0.5,4,NaN,5,5,5,2.98970293998718,1,0.77762508392334
1,100,,4,,0.5,4,100,3,5,2,1.28176188468933,2,1.73781204223633
2,100,100,2,3,0.5,2,100,3,5,2,2.6259651184082,1,1.28999018669128
1,76,,3,,0.5,3,76,2,5,4,0.738038063049316,2,1.43403315544128
1,8,,4,,0.5,4,8,4,5,4,2.99032497406006,3,1.65853786468506
2,80,356,1,3,0.5,1,80,2,5,2,2.25858998298645,1,1.09841585159302
1,4,,4,,0.5,3,NaN,5,5,5,1.02691698074341,3,1.51477217674255
2,346,8,3,4,0.5,4,8,4,5,4,2.16289401054382,1,1.53116393089294
2,76,12,2,3,0.8,2,76,2,5,1,1.92328310012817,1,1.03508687019348
1,350,,4,,0.5,1,NaN,5,5,5,1.39532589912415,1,0.84332013130188
2,94,78,2,3,0.5,2,94,3,5,2,1.52370500564575,1,0.84352707862854
1,98,,1,,0.8,1,98,3,5,2,1.07575702667236,1,0.859699964523315
1,84,,2,,0.5,2,84,2,5,4,1.07601594924927,1,0.796005010604858
2,80,80,3,4,0.5,1,NaN,5,5,5,0.692106008529663,3,0.668181896209717
2,350,12,1,2,0.8,3,NaN,5,5,5,1.15636515617371,1,0.844359159469604
1,94,,1,,0.8,4,NaN,5,5,5,0,3,0.780741214752197
2,354,10,2,4,0.8,4,10,4,5,1,1.39692902565002,1,1.24480891227722
1,8,,2,,0.8,3,NaN,5,5,5,1.04486918449402,1,0.86117696762085
2,348,100,2,4,0.5,1,NaN,5,5,5,0,3,1.74466300010681
2,96,354,2,4,0.8,3,NaN,5,5,5,0.924080848693848,1,0.936327934265137
2,98,4,2,4,0.8,2,98,3,5,1,1.58055400848389,1,0.840609073638916
1,86,,4,,0.5,3,NaN,5,5,3,0.796433925628662,1,0.760833024978638
2,76,346,2,3,0.8,4,NaN,5,5,5,0.908677101135254,1,0.920876026153564
1,346,,1,,0.8,1,346,1,5,1,1.9172248840332,1,1.28912806510925
1,102,,4,,0.5,4,102,3,5,2,1.54919910430908,NaN,0
1,8,,3,,0.5,2,NaN,5,5,5,1.02141714096069,1,1.14550495147705
2,94,346,3,4,0.8,4,346,1,5,1,1.40966391563416,1,1.1136589050293
2,80,14,1,4,0.8,1,80,2,5,1,2.57792496681213,1,1.11391687393188
1,100,,4,,0.8,4,100,3,5,4,2.01825189590454,1,0.810107946395874
2,14,102,2,3,0.8,3,102,3,5,1,2.03430199623108,1,0.858230829238892
1,356,,4,,0.5,1,NaN,5,5,5,1.09065103530884,1,0.842427015304565
1,98,,4,,0.8,1,NaN,5,5,5,1.02654814720154,2,1.06660795211792
1,76,,1,,0.8,1,76,2,5,4,1.98687481880188,1,0.891058921813965
2,10,10,2,3,0.5,4,NaN,5,5,5,1.12303113937378,1,1.03499412536621
1,94,,2,,0.8,3,NaN,5,5,5,0.995246887207031,1,0.715517997741699
2,12,14,3,4,0.5,3,12,4,5,4,1.81165409088135,1,0.795765161514282
1,352,,3,,0.5,4,NaN,5,5,5,0.899877071380615,1,1.22761201858521
1,346,,3,,0.5,1,NaN,5,5,5,1.33181691169739,3,0.955776929855347
1,82,,4,,0.5,2,NaN,5,5,5,1.07607412338257,3,1.77240490913391
2,14,6,2,3,0.5,1,NaN,5,5,5,0,1,0.844335079193115
2,14,78,1,3,0.5,4,NaN,5,5,5,1.17236399650574,1,0.796426057815552
1,352,,4,,0.8,2,NaN,5,5,5,1.25258994102478,1,0.876900196075439
1,8,,2,,0.5,1,NaN,5,5,5,0.264149904251099,1,1.51044106483459
2,96,100,3,4,0.8,2,NaN,5,5,5,1.15833687782288,1,1.03854513168335
2,78,100,3,4,0.5,4,100,3,5,4,2.23069882392883,1,1.55468702316284
2,10,104,1,4,0.5,1,10,4,5,1,1.83084487915039,1,1.00655794143677
2,96,82,1,4,0.8,3,NaN,5,5,5,1.03081393241882,3,0.686815977096558
1,96,,3,,0.8,2,NaN,5,5,5,1.41513800621033,3,0.814973115921021
2,82,96,2,4,0.8,3,NaN,5,5,5,1.86311006546021,1,0.60725998878479
1,12,,1,,0.5,1,12,4,5,1,2.18341302871704,2,1.23164010047913
2,8,96,1,2,0.8,4,NaN,5,5,5,1.22347187995911,2,0.751870155334473
1,104,,3,,0.5,3,104,3,5,5,1.8320050239563,1,0.576059818267822
1,348,,3,,0.5,4,NaN,5,5,5,0.872143983840942,2,0.592132091522217
2,84,80,2,4,0.8,1,NaN,5,5,5,0.920091867446899,1,1.08834385871887
1,356,,4,,0.5,3,NaN,5,5,5,1.2403929233551,1,0.832274198532104
2,10,96,2,4,0.5,3,NaN,5,5,5,1.06455016136169,1,0.768860101699829
1,82,,1,,0.5,1,82,2,5,4,1.35288000106812,1,1.08893203735352
2,86,100,1,3,0.5,4,NaN,5,5,5,1.22491788864136,2,1.37692284584045
2,354,78,1,2,0.8,4,NaN,5,5,5,0.953000068664551,2,0.913364887237549
2,352,84,1,4,0.5,1,352,1,5,1,2.20153999328613,1,0.593533039093018
1,104,,2,,0.8,3,NaN,5,5,4,1.48141884803772,2,1.32964706420898
2,100,6,1,4,0.8,3,NaN,5,5,5,0.937688112258911,3,1.37761211395264
1,354,,2,,0.5,2,354,1,5,1,2.28209495544434,1,1.34596705436707
2,76,94,1,4,0.8,4,94,3,5,4,1.75418305397034,1,0.854357957839966
2,8,84,3,4,0.5,4,84,2,5,4,2.17033004760742,1,1.44254994392395
1,348,,3,,0.5,4,NaN,5,5,2,0.954571962356567,1,0.85472297668457
2,12,76,2,4,0.8,3,NaN,5,5,5,0.569563865661621,1,0.852253913879395
2,82,348,2,4,0.5,3,NaN,5,5,5,1.6518611907959,1,0.748008966445923
2,350,356,1,4,0.5,2,NaN,5,5,5,1.45974802970886,1,0.891832113265991
2,354,96,2,3,0.8,4,NaN,5,5,5,1.09211111068726,1,0.812112092971802
2,76,100,2,3,0.8,1,NaN,5,5,5,1.10813021659851,1,0.892261981964111
2,86,76,1,2,0.8,4,NaN,5,5,5,1.86050200462341,1,1.34040093421936
1,14,,4,,0.8,4,14,4,5,4,1.09264898300171,3,0.588965892791748
2,102,96,1,4,0.8,4,96,3,5,4,1.94094300270081,1,0.732933044433594
1,100,,4,,0.8,4,100,3,5,4,1.31689190864563,1,0.989269018173218
1,348,,3,,0.5,3,348,1,5,4,1.54118895530701,2,1.62916016578674
1,6,,1,,0.8,1,6,4,5,3,0.981619834899902,1,1.02137994766235
1,348,,4,,0.8,4,348,1,5,4,1.18959188461304,1,0.685499906539917
1,348,,1,,0.8,1,348,1,5,1,2.35777497291565,NaN,0
2,100,6,1,3,0.8,1,100,3,5,4,1.68598318099976,1,1.02197909355164
1,6,,3,,0.5,3,6,4,5,1,1.83032608032227,1,1.05442905426025
1,14,,4,,0.8,4,14,4,5,4,1.54227304458618,1,1.10239410400391
2,8,348,1,4,0.8,4,348,1,5,4,1.86247706413269,1,0.60648512840271
2,356,348,1,3,0.8,1,356,1,5,1,2.37505412101746,1,0.750869989395142
2,78,12,2,4,0.5,4,12,4,5,4,1.83120203018188,1,1.26297998428345
2,348,350,3,4,0.5,3,348,1,5,1,1.33515501022339,1,1.0391628742218
2,96,98,1,4,0.5,3,NaN,5,5,4,1.27125787734985,1,0.943367004394531
1,94,,4,,0.8,4,94,3,5,2,1.07963895797729,2,1.27980494499207
2,96,94,1,2,0.8,2,94,3,5,3,2.39196181297302,1,1.11971402168274
2,96,10,1,2,0.8,3,NaN,5,5,5,1.43212413787842,1,0.95999002456665
1,8,,1,,0.5,1,8,4,5,4,0.731312990188599,1,0.883791923522949
1,348,,3,,0.5,2,NaN,5,5,5,2.99032115936279,1,0.731740951538086
1,350,,1,,0.5,1,350,1,5,4,1.33177995681763,1,0.779775142669678
1,350,,4,,0.8,1,NaN,5,5,5,1.42788004875183,1,0.763898134231567
2,354,14,1,4,0.5,2,NaN,5,5,5,1.5079140663147,1,0.779990196228027
2,356,100,2,4,0.5,2,356,1,5,4,2.13215684890747,1,0.908215999603271
2,104,84,2,4,0.8,3,NaN,5,5,5,1.66839790344238,1,0.764647006988525
2,76,10,3,4,0.8,3,76,2,5,1,1.90861916542053,1,1.29258584976196
1,98,,2,,0.8,1,NaN,5,5,5,1.94066286087036,1,1.00485897064209
2,14,354,2,3,0.8,1,NaN,5,5,5,1.10906505584717,2,0.637258052825928
1,348,,3,,0.5,4,NaN,5,5,5,0,2,1.18119287490845
2,348,86,3,4,0.8,2,NaN,5,5,5,0.949281930923462,1,0.941281080245972
1,84,,3,,0.8,3,84,2,5,2,2.19779205322266,2,0.669590950012207
2,76,76,2,4,0.8,4,76,2,5,4,1.82974410057068,1,0.781720876693726
1,100,,3,,0.8,3,100,3,5,1,1.79817795753479,1,0.717930793762207
1,6,,2,,0.5,3,NaN,5,5,5,1.30227708816528,1,0.846107959747314
2,6,86,1,3,0.8,3,86,2,5,1,1.38234305381775,1,0.830415010452271
1,8,,2,,0.5,2,8,4,5,1,1.97458600997925,2,0.622580051422119
2,14,86,1,4,0.5,4,86,2,5,4,1.79885315895081,1,0.942787885665894
1,104,,1,,0.8,4,NaN,5,5,5,1.17480993270874,1,1.02316617965698
1,98,,1,,0.5,1,98,3,5,1,2.2794930934906,1,1.00716686248779
1,4,,2,,0.5,2,4,4,5,4,1.52744817733765,1,0.863492012023926
1,354,,2,,0.8,2,354,1,5,1,1.6555027961731,1,0.799790143966675
1,84,,2,,0.8,2,84,2,5,1,1.39986705780029,1,0.784037828445435
1,348,,1,,0.8,4,NaN,5,5,5,0.803913116455078,1,1.07601499557495
1,102,,1,,0.5,1,102,3,5,5,2.78809309005737,1,0.971730947494507
2,78,354,3,4,0.8,2,NaN,5,5,5,0.7882239818573,3,0.78018593788147
2,98,102,1,3,0.5,3,102,3,5,4,1.38036203384399,1,0.796053171157837
2,78,94,1,2,0.8,1,78,2,5,4,1.90858507156372,1,0.540270090103149
1,102,,3,,0.8,2,NaN,5,5,5,0.980677127838135,2,1.40453290939331
1,104,,1,,0.8,3,NaN,5,5,5,1.18869590759277,1,1.08478212356567
2,10,352,1,4,0.5,1,10,4,5,1,1.74884295463562,1,1.03731989860535
1,84,,4,,0.5,4,84,2,5,4,1.17307686805725,1,1.11706495285034
2,14,82,1,4,0.5,2,NaN,5,5,5,0,1,0.877309799194336
1,348,,2,,0.5,4,NaN,5,5,4,1.34942984580994,1,0.717560052871704
2,98,94,1,3,0.8,4,NaN,5,5,5,1.55773997306824,1,0.797548055648804
1,98,,1,,0.8,2,NaN,5,5,5,1.22207117080688,1,0.797882080078125
1,104,,2,,0.5,2,104,3,5,4,1.6860020160675,1,0.766175985336304
2,354,94,2,3,0.5,1,NaN,5,5,5,0.918223142623901,1,0.718384981155396
1,80,,2,,0.8,2,80,2,5,4,1.33437991142273,1,0.910421848297119
1,104,,3,,0.8,4,NaN,5,5,5,0.950592994689941,1,0.734596967697144
2,100,102,1,2,0.8,1,100,3,5,5,1.73511385917664,1,0.558820962905884
1,76,,3,,0.5,3,76,2,5,2,0.919127941131592,1,0.975419044494629
1,354,,3,,0.8,4,NaN,5,5,5,0.967175960540771,1,0.783529043197632
2,14,346,1,2,0.5,3,NaN,5,5,5,1.06339693069458,1,0.783518075942993
1,96,,2,,0.5,3,NaN,5,5,5,0,1,0.735732078552246
1,352,,2,,0.8,2,352,1,5,5,1.65583395957947,1,0.768134117126465
2,80,8,1,2,0.5,1,80,2,5,4,1.48026299476624,1,1.13602209091187
1,356,,3,,0.8,2,NaN,5,6,5,0.554934024810791,3,1.61126804351807
2,104,350,2,3,0.8,2,104,3,6,5,1.96299004554749,1,1.49516081809998
2,8,12,3,4,0.5,2,NaN,5,6,5,0,3,0.535642147064209
2,4,346,2,3,0.5,1,NaN,5,6,5,1.7395761013031,3,0.583527803421021
1,78,,2,,0.5,2,78,2,6,4,1.11960506439209,3,1.33558201789856
1,96,,1,,0.5,4,NaN,5,6,5,0.843667984008789,3,0.695832967758179
1,8,,3,,0.8,4,NaN,5,6,5,1.19573783874512,2,0.247895002365112
1,12,,3,,0.8,3,12,4,6,4,0.779978036880493,2,1.70449209213257
2,350,348,1,3,0.5,1,350,1,6,1,2.14015102386475,2,0.824648857116699
1,352,,3,,0.8,4,NaN,5,6,5,1.2923378944397,2,0.888575077056885
2,12,102,1,2,0.5,2,102,3,6,1,2.04456806182861,2,0.680624008178711
1,352,,3,,0.8,3,352,1,6,1,1.7568039894104,2,1.00081586837769
1,352,,2,,0.8,2,352,1,6,1,1.18105387687683,2,1.11310696601868
2,76,4,3,4,0.5,1,NaN,5,6,5,1.45292997360229,3,1.28914904594421
2,78,100,2,3,0.8,1,NaN,5,6,5,1.38913607597351,2,0.937282085418701
2,86,8,3,4,0.8,4,8,4,6,5,2.80182099342346,2,1.3054780960083
1,104,,3,,0.5,3,104,3,6,2,2.78595900535583,2,1.38574886322021
2,8,14,2,4,0.8,2,8,4,6,4,0.930233001708984,2,0.937898874282837
2,102,350,2,4,0.5,2,102,3,6,NaN,0,2,1.86624813079834
2,98,104,1,4,0.5,3,NaN,5,6,5,1.55441403388977,3,0.746318101882935
1,4,,1,,0.5,2,NaN,5,6,5,0,3,1.16270017623901
2,350,12,1,2,0.8,2,12,4,6,4,1.76267981529236,1,1.98784494400024
1,104,,2,,0.5,3,NaN,5,6,5,0,2,1.81872200965881
2,84,78,2,3,0.5,3,78,2,6,2,2.5791699886322,2,0.95497989654541
1,86,,4,,0.5,4,86,2,6,3,2.48494100570679,2,1.01038789749146
1,4,,1,,0.5,1,4,4,6,4,1.29806399345398,3,0.682089805603027
1,82,,3,,0.8,3,82,2,6,2,2.59439301490784,NaN,0
2,82,102,3,4,0.5,3,82,2,6,2,1.77848601341248,3,0.69867992401123
1,78,,2,,0.5,2,78,2,6,2,1.77860999107361,2,1.13079905509949
2,6,94,1,3,0.8,4,NaN,5,6,5,0,2,1.43494701385498
2,352,96,2,4,0.5,3,NaN,5,6,5,0,2,0.82712197303772
2,86,78,1,4,0.5,4,78,2,6,3,2.43507504463196,2,0.811360120773315
1,80,,4,,0.5,3,NaN,5,6,5,1.61926507949829,3,1.01948690414429
1,14,,4,,0.8,4,14,4,6,5,2.98990392684937,3,1.33945083618164
1,94,,4,,0.5,1,NaN,5,6,5,1.41153502464294,2,1.99025011062622
2,76,84,2,4,0.5,3,NaN,5,6,5,1.45961785316467,3,0.635757923126221
2,346,102,3,4,0.5,2,NaN,5,6,5,1.31594705581665,3,1.62796807289124
2,14,346,1,3,0.5,3,346,1,6,3,1.74833512306213,2,1.67634391784668
1,98,,4,,0.8,3,NaN,5,6,5,0,3,1.00429010391235
2,76,356,1,2,0.5,1,76,2,6,2,2.45248293876648,2,1.6765501499176
2,346,104,1,4,0.5,1,346,1,6,5,2.27660703659058,1,1.03686594963074
1,80,,1,,0.5,4,NaN,5,6,5,0,2,1.45278692245483
2,86,354,2,4,0.5,2,86,2,6,3,1.540855884552,1,1.14898896217346
1,356,,4,,0.5,2,NaN,5,6,5,0,2,0.87745189666748
2,100,96,2,3,0.8,3,96,3,6,2,1.55732488632202,2,1.24535489082336
1,82,,4,,0.8,4,82,2,6,2,1.39742207527161,2,1.42173099517822
1,94,,1,,0.8,4,NaN,5,6,5,1.68585205078125,2,1.13393211364746
2,356,8,2,4,0.5,3,NaN,5,6,5,1.70192098617554,3,1.7578558921814
1,6,,1,,0.5,4,NaN,5,6,5,0,3,0.521528005599976
2,348,94,3,4,0.8,1,NaN,5,6,5,1.46535086631775,1,1.98459386825562
1,14,,1,,0.8,4,NaN,5,6,5,1.40140104293823,3,0.725770950317383
1,356,,4,,0.8,2,NaN,5,6,5,0,3,0.885834932327271
1,352,,4,,0.5,4,352,1,6,NaN,0,NaN,0
1,8,,1,,0.8,1,8,4,6,5,2.77784490585327,2,1.30216121673584
2,10,356,2,4,0.5,3,NaN,5,6,5,1.27410793304443,3,1.11062598228455
2,4,94,1,4,0.5,3,NaN,5,6,5,1.37031579017639,3,1.47886896133423
2,10,8,2,3,0.5,2,10,4,6,1,1.96243286132812,NaN,0
1,82,,4,,0.5,1,NaN,5,6,5,0,3,0.807126045227051
2,96,84,1,4,0.5,1,96,3,6,2,2.25103497505188,2,1.47916293144226
1,82,,4,,0.8,1,NaN,5,6,5,1.27503418922424,2,1.39948010444641
