setsize,orient_1,orient_2,position_1,position_2,contrast,test,testorient,correctresp,subject,resp,respRT,conf,confRT
1,82,,2,,0.8,2,82,2,4,2,1.40744781494141,3,0.763835191726685
1,6,,4,,0.5,4,6,4,4,3,2.7479190826416,2,1.33267402648926
2,16,100,3,4,0.8,3,16,4,4,5,2.14129090309143,2,1.94167399406433
2,338,8,1,4,0.5,1,338,1,4,5,2.80532503128052,2,1.12667083740234
2,106,338,1,2,0.8,4,NaN,5,4,2,2.43553614616394,1,1.03614401817322
1,12,,1,,0.5,2,NaN,5,4,5,1.37675189971924,2,0.477530002593994
1,10,,4,,0.5,2,NaN,5,4,5,1.25406789779663,3,0.878454923629761
2,94,98,1,2,0.8,2,98,3,4,4,2.45534801483154,3,0.895834922790527
1,98,,3,,0.5,3,98,3,4,3,0.843576908111572,3,0.725206136703491
2,10,346,1,4,0.5,3,NaN,5,4,5,1.13787794113159,3,0.83812403678894
1,98,,1,,0.5,2,NaN,5,4,5,1.72676706314087,3,1.14351606369019
2,94,82,2,4,0.5,2,94,3,4,3,1.58389496803284,3,0.712387800216675
2,4,72,1,2,0.8,1,4,4,4,5,0,2,0.558004140853882
1,4,,4,,0.8,4,4,4,4,4,1.81447505950928,3,0.639106035232544
2,344,86,2,3,0.8,3,86,2,4,2,1.63942909240723,3,1.85650491714478
1,72,,2,,0.8,3,NaN,5,4,5,2.80782699584961,3,0.101382970809937
1,14,,2,,0.5,2,14,4,4,4,1.78579592704773,3,0.838573932647705
2,346,350,1,4,0.8,1,346,1,4,2,2.80228090286255,2,1.47969818115234
2,82,70,3,4,0.5,1,NaN,5,4,5,0,2,1.14490604400635
1,8,,2,,0.5,2,8,4,4,4,1.80195093154907,3,1.3583779335022
1,22,,2,,0.8,3,NaN,5,4,NaN,0,2,0.575347900390625
1,340,,1,,0.5,1,340,1,4,1,1.57588005065918,3,0.992430925369263
2,102,4,1,4,0.8,4,4,4,4,2,2.02918195724487,2,1.87382483482361
2,12,8,1,2,0.8,4,NaN,5,4,3,1.22712397575378,2,1.76694488525391
1,8,,3,,0.8,3,8,4,4,1,1.5592041015625,3,1.10064220428467
1,342,,4,,0.5,4,342,1,4,1,1.5925178527832,3,0.533102035522461
1,356,,1,,0.8,4,NaN,5,4,5,0,2,0.454324007034302
1,82,,4,,0.8,4,82,2,4,2,1.82322287559509,3,0.551522970199585
2,20,356,1,3,0.8,1,20,4,4,4,2.53670406341553,2,0.988912105560303
2,10,108,3,4,0.8,3,10,4,4,3,2.08129000663757,2,1.3102388381958
2,16,82,1,3,0.8,3,82,2,4,2,1.9234459400177,3,0.959451913833618
1,6,,3,,0.8,1,NaN,5,4,5,1.61219382286072,2,0.768304824829102
2,86,98,2,3,0.5,3,98,3,4,2,2.00144815444946,2,1.07777094841003
2,106,110,2,3,0.8,4,NaN,5,4,3,2.54250907897949,2,0.87087607383728
1,338,,1,,0.5,4,NaN,5,4,2,2.28765797615051,1,1.49606609344482
1,348,,1,,0.5,1,348,1,4,1,1.95715999603271,3,1.9844081401825
2,72,86,2,3,0.8,4,NaN,5,4,5,0,1,0.830569982528687
1,86,,2,,0.5,2,86,2,4,2,1.22317290306091,3,0.847659826278687
2,106,8,2,4,0.8,3,NaN,5,4,5,0.860471963882446,2,1.32878017425537
2,100,18,2,4,0.5,3,NaN,5,4,5,1.21811604499817,3,0.566302061080933
2,98,20,1,3,0.8,3,20,4,4,4,1.01880478858948,3,0.791233062744141
1,86,,2,,0.5,4,NaN,5,4,4,2.19194483757019,1,0.600734949111938
2,338,112,2,4,0.8,1,NaN,5,4,4,2.66155791282654,2,1.5775101184845
1,68,,2,,0.5,3,NaN,5,4,2,2.00650691986084,3,1.21511912345886
2,14,84,1,4,0.5,2,NaN,5,4,5,0.979436874389648,2,0.576412916183472
1,344,,2,,0.8,3,NaN,5,4,NaN,0,1,1.58546185493469
1,102,,3,,0.5,4,NaN,5,4,5,1.00184011459351,3,0.214825868606567
1,112,,2,,0.8,2,112,3,4,3,1.78701400756836,3,1.43164205551147
1,340,,4,,0.8,4,340,1,4,1,1.08443117141724,NaN,0
1,20,,1,,0.8,1,20,4,4,3,2.76314997673035,2,0.443136930465698
1,110,,4,,0.5,4,110,3,4,3,0.695873975753784,3,1.12067413330078
1,70,,3,,0.8,2,NaN,5,4,5,0,2,0.577792882919312
2,80,74,1,2,0.8,2,74,2,4,2,1.79057717323303,3,0.658793926239014
2,86,112,1,4,0.5,2,NaN,5,4,5,1.13552498817444,3,0.676057815551758
2,350,342,1,2,0.8,1,350,1,4,1,1.9370391368866,2,0.809400081634521
2,354,352,2,3,0.5,3,352,1,4,3,2.01788306236267,2,0.602479934692383
1,68,,4,,0.5,4,68,2,4,2,1.91550397872925,3,0.635517835617065
1,354,,4,,0.5,2,NaN,5,4,5,0,3,0.672940969467163
2,102,348,3,4,0.8,4,348,1,4,1,2.04586100578308,3,0.85014796257019
1,106,,1,,0.5,4,NaN,5,4,5,1.51163697242737,1,1.63524317741394
2,94,342,1,2,0.8,1,94,3,4,3,2.08441996574402,2,0.93242883682251
1,352,,2,,0.5,2,352,1,4,1,2.26167607307434,3,0.793898105621338
2,338,110,1,2,0.5,2,110,3,4,4,1.86275196075439,2,0.955018043518066
2,16,82,1,4,0.8,4,82,2,4,2,1.23976302146912,3,0.764031887054443
2,348,340,1,2,0.5,3,NaN,5,4,5,1.08519220352173,2,0.861264944076538
1,80,,4,,0.5,2,NaN,5,4,5,2.64621114730835,3,1.20285296440125
2,12,14,2,3,0.8,2,12,4,4,4,2.10731601715088,3,0.675755023956299
1,344,,3,,0.5,1,NaN,5,4,2,2.12435507774353,1,0.692986965179443
1,6,,1,,0.8,2,NaN,5,4,5,1.03742480278015,3,0.470174789428711
2,4,338,1,3,0.8,4,NaN,5,4,3,1.95490312576294,1,1.41934514045715
1,346,,3,,0.5,2,NaN,5,4,1,2.09578800201416,3,0.764497995376587
1,110,,4,,0.8,3,NaN,5,4,5,2.66105008125305,2,1.36183905601501
2,338,106,2,3,0.5,1,NaN,5,4,5,0.394736766815186,3,0.531205892562866
2,16,68,1,4,0.8,1,16,4,4,2,1.8955819606781,2,1.12025308609009
1,340,,2,,0.5,1,NaN,5,4,5,1.08111500740051,1,1.42544889450073
1,76,,1,,0.8,1,76,2,4,2,1.9542829990387,3,1.28233289718628
1,10,,2,,0.8,1,NaN,5,4,5,0,3,0.48386287689209
2,112,348,1,4,0.5,4,348,1,4,NaN,0,3,1.46493697166443
2,350,82,1,2,0.5,3,NaN,5,4,2,1.84584498405457,2,0.746105909347534
2,348,76,1,3,0.8,2,NaN,5,4,5,1.48323893547058,1,0.495532035827637
1,68,,3,,0.8,3,68,2,4,2,1.99661302566528,3,0.640738010406494
2,94,350,2,3,0.8,4,NaN,5,4,3,1.76925587654114,2,1.04173707962036
1,22,,1,,0.5,4,NaN,5,4,4,1.80239009857178,1,1.55491995811462
2,354,68,1,2,0.5,1,354,1,4,1,2.18760514259338,3,0.772289037704468
2,350,110,2,4,0.8,3,NaN,5,4,4,2.19724011421204,NaN,0
1,352,,3,,0.5,4,NaN,5,4,5,2.78534984588623,3,0.84260106086731
2,14,112,1,4,0.5,2,NaN,5,4,1,2.33929395675659,1,1.24376106262207
2,22,112,3,4,0.8,2,NaN,5,4,5,0,3,0.588818073272705
2,68,344,2,4,0.5,1,NaN,5,4,NaN,0,2,1.35801005363464
2,342,348,3,4,0.8,2,NaN,5,4,1,1.57916712760925,1,1.61948490142822
2,100,8,3,4,0.5,4,8,4,4,2,1.44034194946289,2,1.65245890617371
2,86,108,2,4,0.8,3,NaN,5,4,5,0,1,1.07804989814758
1,354,,1,,0.5,1,354,1,4,4,1.64640879631042,3,0.538938045501709
2,84,12,1,2,0.8,1,84,2,4,3,2.03133106231689,3,0.716395139694214
1,22,,3,,0.5,3,22,4,4,4,2.16459703445435,3,0.701299905776978
1,18,,4,,0.5,4,18,4,4,4,1.29765391349792,3,1.85458397865295
2,16,344,1,2,0.8,2,344,1,5,5,0.775233030319214,3,1.91141390800476
2,4,84,1,2,0.5,2,84,2,5,4,1.69557595252991,1,1.95598101615906
1,86,,1,,0.5,1,86,2,5,5,1.18068885803223,1,0.825350046157837
2,14,346,1,3,0.5,1,14,4,5,5,0,1,1.23833799362183
2,352,14,1,2,0.8,2,14,4,5,2,0.911218881607056,1,1.53162312507629
2,102,84,1,2,0.5,4,NaN,5,5,NaN,0,NaN,0
1,84,,4,,0.5,4,84,2,5,5,0.773306131362915,1,1.26214408874512
1,102,,2,,0.5,1,NaN,5,5,1,1.67041110992432,NaN,0
1,70,,2,,0.5,2,70,2,5,5,1.01991891860962,1,1.39639496803284
1,74,,2,,0.8,2,74,2,5,5,1.56484198570251,1,1.04548811912537
1,94,,2,,0.8,4,NaN,5,5,1,2.81511402130127,1,0.854802846908569
2,110,106,2,3,0.8,4,NaN,5,5,NaN,0,NaN,0
2,84,102,1,4,0.8,2,NaN,5,5,NaN,0,NaN,0
2,16,110,2,4,0.8,3,NaN,5,5,NaN,0,NaN,0
1,70,,2,,0.5,1,NaN,5,5,1,1.08284091949463,1,0.975219964981079
1,338,,3,,0.5,1,NaN,5,5,NaN,0,2,1.79684996604919
1,352,,3,,0.5,1,NaN,5,5,NaN,0,NaN,0
1,82,,1,,0.5,2,NaN,5,5,NaN,0,NaN,0
1,112,,4,,0.8,4,112,3,5,NaN,0,NaN,0
2,68,348,1,3,0.5,2,NaN,5,5,NaN,0,NaN,0
2,94,6,3,4,0.8,2,NaN,5,5,NaN,0,NaN,0
2,8,102,1,3,0.5,2,NaN,5,5,NaN,0,NaN,0
2,78,82,2,4,0.8,3,NaN,5,5,4,1.25633597373962,2,1.3125741481781
2,96,4,1,4,0.8,2,NaN,5,5,4,0.87755298614502,2,1.06203389167786
1,112,,1,,0.8,1,112,3,5,1,0.958157062530518,1,0.784769773483276
2,8,16,1,4,0.5,3,NaN,5,5,1,1.11360907554626,3,0.825483798980713
1,14,,2,,0.8,2,14,4,5,5,2.80736613273621,1,0.990791082382202
2,108,80,2,4,0.8,3,NaN,5,5,3,2.0830819606781,NaN,0
1,10,,2,,0.5,2,10,4,5,NaN,0,1,1.99004006385803
1,16,,1,,0.5,3,NaN,5,5,5,1.4058690071106,1,1.05847501754761
1,14,,1,,0.5,3,NaN,5,5,5,2.60295391082764,NaN,0
2,84,20,1,2,0.8,3,NaN,5,5,NaN,0,NaN,0
2,20,74,1,3,0.5,1,20,4,5,NaN,0,NaN,0
1,356,,4,,0.5,4,356,1,5,4,1.78679800033569,NaN,0
2,20,20,1,3,0.8,3,20,4,5,NaN,0,NaN,0
1,102,,1,,0.5,4,NaN,5,5,NaN,0,NaN,0
1,86,,3,,0.5,3,86,2,5,5,2.80261588096619,2,0.178496837615967
1,344,,4,,0.8,2,NaN,5,5,NaN,0,NaN,0
1,18,,3,,0.5,3,18,4,5,NaN,0,NaN,0
2,354,102,1,2,0.8,1,354,1,5,NaN,0,NaN,0
1,110,,4,,0.8,4,110,3,5,NaN,0,NaN,0
1,8,,3,,0.5,3,8,4,5,NaN,0,NaN,0
2,84,22,2,3,0.8,2,84,2,5,NaN,0,NaN,0
2,84,346,1,3,0.8,3,346,1,5,NaN,0,NaN,0
1,84,,1,,0.5,2,NaN,5,5,NaN,0,NaN,0
1,80,,3,,0.8,4,NaN,5,5,NaN,0,NaN,0
2,4,94,2,3,0.5,2,4,4,5,NaN,0,NaN,0
2,104,4,2,4,0.8,2,104,3,5,4,0.807415008544922,1,0.907371997833252
1,74,,2,,0.8,4,NaN,5,5,3,0.482290029525757,1,0.799018859863281
1,100,,1,,0.5,4,NaN,5,5,5,2.01513695716858,1,1.63977980613708
2,342,348,2,4,0.5,3,NaN,5,5,2,1.20019197463989,NaN,0
2,340,76,1,4,0.5,4,76,2,5,NaN,0,NaN,0
2,112,16,1,2,0.5,4,NaN,5,5,NaN,0,NaN,0
2,10,100,2,4,0.5,4,100,3,5,4,0.764112949371338,1,1.29641199111938
2,100,70,3,4,0.5,2,NaN,5,5,NaN,0,NaN,0
1,338,,1,,0.8,2,NaN,5,5,NaN,0,NaN,0
1,346,,2,,0.8,2,346,1,5,4,2.80144190788269,1,0.0558209419250488
1,6,,2,,0.8,2,6,4,5,NaN,0,NaN,0
1,106,,1,,0.5,2,NaN,5,5,NaN,0,NaN,0
2,354,12,3,4,0.8,1,NaN,5,5,4,2.00684595108032,NaN,0
2,348,16,2,3,0.8,1,NaN,5,5,NaN,0,NaN,0
2,108,352,1,4,0.8,2,NaN,5,5,NaN,0,NaN,0
2,68,18,2,3,0.8,2,68,2,5,NaN,0,2,1.43100619316101
2,6,350,1,4,0.5,1,6,4,5,NaN,0,NaN,0
1,106,,2,,0.8,2,106,3,5,NaN,0,NaN,0
2,22,94,3,4,0.8,4,94,3,5,NaN,0,2,1.17827200889587
1,346,,3,,0.5,1,NaN,5,5,NaN,0,NaN,0
1,80,,3,,0.5,4,NaN,5,5,5,1.26048493385315,1,1.39276194572449
1,104,,3,,0.8,3,104,3,5,2,1.13349604606628,1,1.13781499862671
2,98,72,1,3,0.5,2,NaN,5,5,5,0.794472932815552,1,1.44323706626892
2,12,84,3,4,0.5,4,84,2,5,5,1.38770699501038,2,0.664319038391113
2,8,338,3,4,0.5,1,NaN,5,5,4,1.49342489242554,NaN,0
1,80,,4,,0.8,4,80,2,5,1,1.14698886871338,1,1.03525400161743
2,96,348,1,2,0.5,2,348,1,5,1,1.17940783500671,1,0.772030115127563
2,96,84,1,2,0.5,2,84,2,5,2,0.69301700592041,1,0.788927793502808
2,108,76,2,3,0.5,3,76,2,5,3,1.60194802284241,1,1.6862370967865
2,72,12,3,4,0.8,1,NaN,5,5,1,2.66318821907043,2,1.01956796646118
1,342,,3,,0.8,3,342,1,5,5,2.82279300689697,2,1.64473795890808
1,98,,3,,0.8,3,98,3,5,1,1.87745594978333,NaN,0
1,6,,2,,0.8,2,6,4,5,1,2.05459499359131,2,1.993577003479
1,6,,3,,0.5,3,6,4,5,2,2.07142305374146,2,1.63644886016846
2,110,20,2,4,0.8,2,110,3,5,5,1.69694185256958,2,1.14135384559631
2,74,20,3,4,0.5,2,NaN,5,5,5,0.978011846542358,2,1.22247910499573
1,74,,4,,0.5,4,74,2,5,4,2.10367298126221,2,1.33572816848755
1,22,,2,,0.8,3,NaN,5,5,2,1.044508934021,2,1.69284391403198
2,100,16,1,4,0.8,1,100,3,5,5,1.63752698898315,1,1.98842000961304
2,72,72,3,4,0.5,3,72,2,5,4,1.96277904510498,2,1.47109222412109
1,352,,4,,0.5,2,NaN,5,5,5,1.35167384147644,1,0.960240125656128
1,6,,4,,0.8,2,NaN,5,5,5,2.39278197288513,2,1.94148898124695
1,18,,2,,0.8,2,18,4,5,4,0.702035903930664,1,1.19059491157532
2,76,104,2,3,0.8,1,NaN,5,5,3,1.19921708106995,2,1.38385009765625
1,22,,1,,0.5,2,NaN,5,5,2,1.62485909461975,1,1.68934202194214
2,14,14,2,4,0.8,1,NaN,5,5,3,1.94164299964905,1,1.11847186088562
2,106,86,1,3,0.5,2,NaN,5,5,3,1.64298105239868,NaN,0
2,356,76,2,3,0.8,4,NaN,5,5,NaN,0,3,1.12053298950195
2,350,98,2,4,0.8,3,NaN,5,5,5,1.08518218994141,1,0.8018639087677
1,18,,3,,0.5,3,18,4,5,2,0.892529964447021,1,0.616082191467285
2,20,16,1,4,0.8,3,NaN,5,5,2,1.38428401947021,1,0.624783992767334
2,18,342,1,2,0.8,3,NaN,5,5,2,1.229660987854,1,0.8179931640625
2,346,98,1,4,0.8,1,346,1,5,1,1.47067713737488,1,1.26727914810181
1,348,,3,,0.5,2,NaN,5,5,5,0.964447021484375,1,0.980165004730225
2,94,20,2,3,0.5,2,94,3,5,1,2.42887496948242,1,0.985697984695435
2,96,102,1,4,0.8,1,96,3,5,1,2.21029806137085,1,1.14664196968079
2,98,98,1,2,0.8,2,98,3,5,2,1.41135501861572,1,0.972002983093262
2,86,96,3,4,0.8,1,NaN,5,5,5,1.41241216659546,2,1.84123516082764
2,10,86,3,4,0.5,2,NaN,5,5,5,1.28577303886414,2,1.39438199996948
2,352,76,2,3,0.5,2,352,1,5,2,1.3986759185791,1,1.09137892723083
2,10,4,2,4,0.8,3,NaN,5,5,3,1.8841381072998,1,1.47651600837708
1,342,,1,,0.5,1,342,1,5,5,1.50981593132019,1,1.16214799880981
2,110,102,3,4,0.5,3,110,3,5,4,1.35069489479065,1,1.01900887489319
2,72,4,1,3,0.8,1,72,2,5,5,1.60365700721741,2,1.0521240234375
2,344,346,1,2,0.8,1,344,1,5,5,1.46513104438782,1,0.845367908477783
2,4,22,1,4,0.8,3,NaN,5,5,5,1.42973589897156,2,0.626614093780518
1,80,,4,,0.5,3,NaN,5,5,4,1.41911292076111,2,1.12365412712097
1,96,,2,,0.8,2,96,3,5,2,1.53219485282898,2,0.660764932632446
2,338,18,2,3,0.8,2,338,1,5,2,1.42561006546021,2,0.709969997406006
1,352,,3,,0.5,3,352,1,5,2,1.3832859992981,1,1.06739211082458
1,6,,2,,0.5,4,NaN,5,5,5,0.931800127029419,2,1.38798713684082
1,80,,3,,0.8,3,80,2,5,4,2.23308706283569,1,1.48565912246704
1,78,,2,,0.5,2,78,2,5,2,1.62655901908875,2,1.37445402145386
2,16,4,2,3,0.8,4,NaN,5,5,5,0.490035057067871,3,0.573199987411499
1,350,,1,,0.8,4,NaN,5,5,5,1.77756214141846,3,0.869969844818115
1,82,,3,,0.8,3,82,2,5,NaN,0,1,1.52701902389526
1,98,,3,,0.8,3,98,3,5,2,2.52762603759766,1,1.06410312652588
1,78,,1,,0.5,1,78,2,5,1,2.0647280216217,1,1.08566808700562
1,4,,1,,0.8,2,NaN,5,5,5,1.00990390777588,1,0.974462985992432
1,12,,4,,0.8,4,12,4,5,3,1.75967311859131,1,0.959825992584229
2,76,110,2,4,0.8,4,110,3,5,5,1.03669595718384,1,0.928882122039795
2,102,352,3,4,0.5,2,NaN,5,5,5,0.913928985595703,1,0.902022838592529
1,338,,1,,0.8,1,338,1,5,1,1.9825439453125,1,1.25518298149109
1,112,,2,,0.5,4,NaN,5,5,5,1.23187804222107,1,1.03229212760925
2,96,16,1,3,0.8,2,NaN,5,5,5,0.993116855621338,1,0.90537691116333
1,352,,2,,0.5,3,NaN,5,5,5,0,3,1.98677682876587
2,98,112,1,4,0.8,4,112,3,5,5,1.22318410873413,1,1.64790296554565
2,14,108,1,3,0.5,4,NaN,5,5,1,1.60850095748901,1,0.737236022949219
2,72,338,2,4,0.5,3,NaN,5,5,5,1.00148892402649,NaN,0
2,106,14,1,2,0.8,2,14,4,5,2,1.87109208106995,1,0.919570922851562
1,84,,1,,0.8,1,84,2,5,3,2.30860996246338,1,1.00068497657776
1,20,,1,,0.5,4,NaN,5,5,2,1.31305003166199,1,0.58562183380127
1,86,,4,,0.8,4,86,2,5,2,1.39105200767517,1,0.943387031555176
2,100,10,2,4,0.5,3,NaN,5,5,5,1.17565703392029,1,0.88006591796875
1,356,,4,,0.8,1,NaN,5,5,NaN,0,3,1.26520800590515
2,102,22,2,3,0.5,2,102,3,5,3,2.11014890670776,1,1.98208785057068
2,14,94,2,4,0.5,1,NaN,5,5,1,1.03905916213989,3,1.25562906265259
2,68,108,1,4,0.5,4,108,3,5,5,0.482796907424927,3,0.768029928207397
1,68,,1,,0.8,4,NaN,5,5,1,1.39228010177612,1,1.34114694595337
1,100,,4,,0.5,3,NaN,5,5,5,0,3,0.649615049362183
2,348,86,1,4,0.8,4,86,2,5,1,1.71445488929749,1,1.51897501945496
1,352,,2,,0.8,2,352,1,5,5,1.07201409339905,3,1.08823299407959
2,108,96,1,3,0.5,1,108,3,5,1,1.4489369392395,1,1.39338684082031
1,20,,2,,0.5,1,NaN,5,5,5,1.08595085144043,1,1.10654211044312
1,356,,4,,0.5,4,356,1,5,5,1.25909996032715,1,1.2558422088623
2,356,338,2,3,0.5,3,338,1,5,1,2.80022406578064,1,0.920920133590698
1,108,,3,,0.8,3,108,3,5,2,1.23340392112732,1,1.53005981445312
2,344,356,3,4,0.5,2,NaN,5,5,2,1.04693603515625,1,0.991312026977539
1,110,,2,,0.8,2,110,3,5,3,1.69240283966064,1,0.752481937408447
2,342,70,1,2,0.5,4,NaN,5,5,5,1.16988897323608,1,0.86556601524353
2,350,112,1,3,0.8,1,350,1,5,3,2.12216806411743,1,1.53861379623413
1,18,,4,,0.5,4,18,4,5,2,1.42341899871826,1,1.96012282371521
1,102,,4,,0.5,4,102,3,5,1,1.48133897781372,1,0.889338970184326
1,108,,4,,0.8,3,NaN,5,5,4,0.933885097503662,1,0.938420057296753
2,346,86,3,4,0.8,2,NaN,5,5,5,2.69505000114441,1,0.939435958862305
1,16,,1,,0.8,1,16,4,5,4,1.02043986320496,1,0.848891019821167
1,344,,4,,0.5,3,NaN,5,5,5,0.889292001724243,1,0.993844032287598
1,74,,4,,0.5,4,74,2,5,5,1.27444505691528,3,1.99096202850342
2,70,106,2,4,0.5,1,NaN,5,5,2,0.576048851013184,2,1.57204604148865
1,98,,3,,0.8,4,NaN,5,5,5,1.21685481071472,1,1.08140397071838
2,348,342,1,3,0.8,2,NaN,5,5,5,0,1,1.37496280670166
1,86,,2,,0.8,1,NaN,5,5,2,1.37024998664856,1,0.943077802658081
2,72,348,1,4,0.5,3,NaN,5,5,5,1.29941606521606,1,0.599458932876587
1,84,,3,,0.5,3,84,2,5,5,2.06411004066467,1,0.92050313949585
2,342,8,3,4,0.8,2,NaN,5,5,2,1.12572288513184,3,0.845970869064331
1,22,,4,,0.5,4,22,4,5,4,1.23421812057495,1,1.48730421066284
2,102,74,1,3,0.5,4,NaN,5,5,5,0.407763957977295,1,1.92020606994629
1,342,,3,,0.5,3,342,1,5,5,0.929278135299683,1,0.721297979354858
1,18,,1,,0.5,1,18,4,5,1,2.54253220558167,2,1.6865701675415
2,68,102,1,2,0.5,3,NaN,5,5,5,0,3,0.727813959121704
2,12,68,2,3,0.8,3,68,2,5,5,2.04844403266907,1,0.968964815139771
1,72,,1,,0.8,1,72,2,5,1,2.05372095108032,1,0.862362146377563
1,96,,4,,0.8,4,96,3,5,3,1.80728793144226,1,1.02329301834106
2,18,76,1,4,0.5,2,NaN,5,5,5,1.11222004890442,3,0.608350038528442
1,344,,1,,0.5,1,344,1,5,1,1.20915102958679,NaN,0
1,14,,4,,0.8,1,NaN,5,5,5,0,1,1.52704286575317
1,80,,1,,0.5,1,80,2,5,5,1.51956701278687,NaN,0
2,338,346,2,4,0.8,3,NaN,5,5,5,1.05385494232178,1,0.82928204536438
1,342,,2,,0.8,4,NaN,5,5,5,0.789974927902222,1,0.890205860137939
2,8,84,1,2,0.8,3,NaN,5,5,5,1.9472541809082,2,0.751826047897339
2,96,74,2,3,0.5,1,NaN,5,5,5,1.0566999912262,3,0.752708911895752
2,6,14,1,3,0.5,2,NaN,5,5,5,1.39380693435669,3,1.1381938457489
1,356,,4,,0.5,1,NaN,5,5,4,1.18688297271729,2,1.63576102256775
1,16,,3,,0.8,3,16,4,5,2,1.21575880050659,1,1.01628088951111
1,94,,3,,0.5,1,NaN,5,5,5,0,1,0.823199033737183
1,96,,1,,0.8,3,NaN,5,6,5,1.52131104469299,NaN,0
2,10,16,2,3,0.5,2,10,4,6,NaN,0,1,1.2915370464325
2,16,20,2,3,0.8,2,16,4,6,NaN,0,3,1.80453109741211
1,86,,4,,0.8,4,86,2,6,5,2.34116411209106,3,0.557703971862793
1,354,,3,,0.8,3,354,1,6,NaN,0,NaN,0
1,4,,1,,0.5,1,4,4,6,NaN,0,1,0.783982992172241
2,18,80,1,2,0.8,2,80,2,6,NaN,0,1,1.69747114181519
2,348,16,2,4,0.8,4,16,4,6,4,2.16965889930725,2,0.550693988800049
2,22,94,2,3,0.8,1,NaN,5,6,NaN,0,1,1.62384605407715
2,4,112,2,3,0.5,2,4,4,6,3,2.27254199981689,1,1.4647331237793
2,350,68,1,3,0.8,3,68,2,6,NaN,0,NaN,0
1,98,,1,,0.8,2,NaN,5,6,2,1.47452998161316,3,0.879405975341797
1,346,,3,,0.8,3,346,1,6,3,1.94817590713501,3,1.53645706176758
1,340,,1,,0.8,4,NaN,5,6,5,2.80433893203735,1,0.961911916732788
1,352,,3,,0.5,4,NaN,5,6,5,0,1,1.57533884048462
2,342,6,2,4,0.8,3,NaN,5,6,NaN,0,1,1.8481879234314
1,12,,3,,0.5,1,NaN,5,6,NaN,0,2,1.73737502098083
2,112,78,1,3,0.5,2,NaN,5,6,5,2.57802700996399,1,1.6744339466095
2,350,18,1,4,0.5,3,NaN,5,6,5,2.82011890411377,1,0.783950090408325
1,344,,2,,0.8,1,NaN,5,6,NaN,0,1,1.10524201393127
2,74,72,2,4,0.8,1,NaN,5,6,5,2.76620507240295,1,0.802366018295288
1,10,,1,,0.5,2,NaN,5,6,1,2.17082095146179,2,0.771564960479736
1,76,,1,,0.8,1,76,2,6,3,1.81977319717407,NaN,0
2,16,20,3,4,0.5,3,16,4,6,NaN,0,1,0.618098020553589
1,18,,4,,0.5,4,18,4,6,4,1.53342795372009,NaN,0
1,22,,1,,0.8,3,NaN,5,6,4,0.780217885971069,1,1.45227289199829
1,84,,3,,0.5,2,NaN,5,6,5,2.07749104499817,2,0.625482082366943
1,6,,4,,0.5,2,NaN,5,6,2,1.15824198722839,2,1.98969197273254
1,22,,2,,0.8,2,22,4,6,NaN,0,1,1.99240112304688
1,76,,4,,0.5,2,NaN,5,6,5,2.80733013153076,1,1.89724516868591
1,4,,4,,0.5,4,4,4,6,5,2.50961589813232,1,1.57840013504028
1,70,,3,,0.5,1,NaN,5,6,2,1.53476691246033,2,0.699536800384521
1,14,,2,,0.5,4,NaN,5,6,NaN,0,2,1.7886700630188
1,16,,2,,0.5,3,NaN,5,6,5,1.39732789993286,3,1.74604201316833
2,112,76,3,4,0.8,4,76,2,6,NaN,0,1,1.02711009979248
1,8,,3,,0.5,3,8,4,6,5,2.77559208869934,3,0.916443109512329
1,94,,4,,0.5,3,NaN,5,6,2,1.9093918800354,1,0.549499988555908
2,108,72,1,2,0.5,1,108,3,6,5,2.42989993095398,1,1.59479999542236
1,78,,2,,0.5,2,78,2,6,2,1.95128703117371,3,0.588090181350708
2,6,18,1,2,0.5,2,18,4,6,4,1.93316507339478,3,0.557183980941772
2,76,82,1,4,0.8,2,NaN,5,6,5,2.56609892845154,1,1.15044283866882
2,344,86,3,4,0.8,3,344,1,6,NaN,0,1,1.82764387130737
2,106,8,2,3,0.5,4,NaN,5,6,NaN,0,1,1.04495286941528
2,76,356,1,2,0.5,2,356,1,6,5,1.27746891975403,1,0.117861986160278
2,102,344,3,4,0.8,1,NaN,5,6,3,1.09501194953918,1,0.795495986938477
2,4,4,1,4,0.8,1,4,4,6,NaN,0,1,1.37244510650635
1,106,,2,,0.5,1,NaN,5,6,2,1.41329097747803,2,0.909915924072266
2,342,68,2,3,0.5,3,68,2,6,2,1.07491612434387,1,1.21472406387329
2,16,16,1,2,0.8,4,NaN,5,6,5,1.62501215934753,1,0.669666051864624
2,344,72,1,3,0.8,3,72,2,6,2,2.5621280670166,1,1.70259618759155
2,94,110,1,3,0.8,1,94,3,6,2,1.81874179840088,NaN,0
2,108,22,3,4,0.8,2,NaN,5,6,5,1.42400717735291,3,0.424555063247681
2,8,100,3,4,0.8,1,NaN,5,6,2,2.43744206428528,NaN,0
2,102,86,2,3,0.8,4,NaN,5,6,4,1.3986120223999,1,0.495174169540405
2,78,342,1,3,0.8,1,78,2,6,2,1.32830405235291,1,1.05621314048767
1,112,,3,,0.5,2,NaN,5,6,5,1.83284711837769,3,0.805444002151489
2,356,4,1,3,0.5,2,NaN,5,6,2,1.42199778556824,3,0.598880052566528
