setsize,orient_1,orient_2,position_1,position_2,contrast,test,testorient,correctresp,subject,resp,respRT,conf,confRT
2,344,348,1,2,0.8,2,348,1,4,4,2.16504597663879,1,0.525033950805664
2,106,16,2,4,0.8,4,16,4,4,4,1.26747488975525,2,0.443449020385742
2,96,348,2,3,0.5,1,NaN,5,4,5,0.380630016326904,2,0.565932035446167
1,76,,2,,0.8,4,NaN,5,4,5,0,2,1.71942806243896
1,22,,2,,0.5,4,NaN,5,4,5,0.813894987106323,2,0.277857065200806
1,10,,3,,0.5,1,NaN,5,4,5,0.903861999511719,3,1.23194909095764
1,96,,2,,0.8,4,NaN,5,4,5,0,2,1.90203595161438
1,352,,1,,0.8,1,352,1,4,1,2.11243605613708,2,0.652374982833862
2,96,344,2,3,0.5,2,96,3,4,3,1.3264319896698,2,0.390648126602173
1,344,,1,,0.8,1,344,1,4,1,1.11272311210632,2,0.38475513458252
1,352,,4,,0.8,4,352,1,4,1,1.30278897285461,2,0.430856943130493
2,72,22,2,3,0.8,3,22,4,4,3,1.76072096824646,1,0.456833124160767
1,100,,2,,0.5,1,NaN,5,4,5,0,2,0.407280206680298
1,14,,4,,0.5,4,14,4,4,4,1.14510583877563,3,0.401064872741699
2,22,96,1,4,0.5,4,96,3,4,3,1.94333505630493,1,1.5674569606781
1,86,,1,,0.5,1,86,2,4,3,1.24958395957947,1,0.489516019821167
1,84,,2,,0.8,3,NaN,5,4,5,0.975568056106567,3,0.408180952072144
1,338,,1,,0.8,1,338,1,4,1,1.64192008972168,3,0.454185009002686
1,80,,4,,0.8,4,80,2,4,3,0.599928855895996,1,0.432078123092651
2,350,80,1,2,0.5,2,80,2,4,3,1.10602211952209,1,0.382308006286621
2,112,68,2,4,0.8,3,NaN,5,4,5,1.05614399909973,3,0.552349090576172
2,346,70,2,4,0.8,2,346,1,4,1,1.29046010971069,3,0.598818063735962
2,86,106,2,3,0.5,2,86,2,4,2,2.28059506416321,2,0.57677698135376
1,338,,1,,0.5,1,338,1,4,1,1.44289588928223,3,0.62290096282959
2,22,20,1,3,0.5,3,20,4,4,4,2.38525485992432,2,0.633197069168091
1,72,,1,,0.8,1,72,2,4,2,0.939188003540039,2,1.07932209968567
1,20,,3,,0.8,4,NaN,5,4,5,0.474946022033691,3,0.372000932693481
1,72,,2,,0.8,4,NaN,5,4,5,0.973169088363647,2,0.38935399055481
1,354,,2,,0.5,3,NaN,5,4,5,0.823414087295532,3,0.403673887252808
2,108,70,1,2,0.8,3,NaN,5,4,5,0,2,1.3898720741272
2,354,110,3,4,0.8,4,110,3,4,3,1.39168787002563,2,0.651999950408936
2,14,110,2,3,0.8,2,14,4,4,4,2.31788492202759,2,1.70196509361267
1,350,,3,,0.5,2,NaN,5,4,5,1.19202303886414,3,1.58843898773193
1,70,,3,,0.8,3,70,2,4,2,0.678477048873901,2,1.43832087516785
2,8,78,2,3,0.8,4,NaN,5,4,5,1.07659292221069,2,0.988963842391968
2,106,96,1,4,0.5,2,NaN,5,4,5,0,2,1.2546398639679
2,12,18,1,3,0.5,2,NaN,5,4,5,1.0370569229126,2,0.884926795959473
1,96,,2,,0.5,2,96,3,4,3,0.918914079666138,2,0.383227109909058
2,4,14,1,4,0.8,1,4,4,4,4,1.87746620178223,2,0.621433019638062
2,72,86,1,3,0.8,2,NaN,5,4,5,0.959642171859741,3,0.423314094543457
2,344,74,2,4,0.8,3,NaN,5,4,5,0,2,1.02983903884888
2,8,352,3,4,0.5,2,NaN,5,4,5,0,3,0.351691007614136
2,352,18,3,4,0.5,1,NaN,5,4,5,0.949837923049927,2,0.349896907806396
2,110,344,2,4,0.8,4,344,1,4,1,2.03197479248047,2,1.07995891571045
1,340,,1,,0.5,4,NaN,5,4,5,0,2,1.14228105545044
1,104,,4,,0.5,2,NaN,5,4,5,0,3,0.51233696937561
2,68,98,2,4,0.8,4,98,3,4,3,0.710549831390381,2,0.894618988037109
1,86,,1,,0.5,1,86,2,4,2,0.848991870880127,1,0.8406081199646
2,12,76,1,2,0.5,1,12,4,4,4,1.63099598884583,3,1.57495594024658
2,68,86,3,4,0.5,3,68,2,4,4,1.78488993644714,1,0.464974880218506
1,96,,4,,0.8,1,NaN,5,4,5,0,3,1.30142092704773
2,8,80,3,4,0.5,2,NaN,5,4,5,0,3,0.391128063201904
1,102,,3,,0.5,3,102,3,4,3,1.10120892524719,3,0.341145992279053
2,354,110,1,2,0.5,2,110,3,4,3,1.17522406578064,1,0.431229114532471
1,22,,3,,0.5,4,NaN,5,4,5,1.10934901237488,2,0.65354585647583
2,94,110,1,2,0.8,3,NaN,5,4,5,0,2,0.519428014755249
1,86,,1,,0.8,2,NaN,5,4,5,0.733711004257202,2,0.517828941345215
1,106,,2,,0.5,2,106,3,4,3,1.67181706428528,2,0.432003021240234
1,86,,2,,0.5,2,86,2,4,2,1.60650682449341,2,0.382410049438477
2,106,344,1,4,0.8,3,NaN,5,4,5,2.38435292243958,2,0.488492965698242
2,8,340,2,3,0.8,1,NaN,5,4,5,0,2,0.79042911529541
1,20,,3,,0.5,1,NaN,5,4,5,0,2,1.45650601387024
2,86,80,3,4,0.5,1,NaN,5,4,5,0,2,1.05476498603821
2,104,106,2,3,0.8,3,106,3,4,3,1.48905777931213,2,0.745021104812622
1,8,,3,,0.8,2,NaN,5,4,5,0,2,0.791398048400879
1,110,,3,,0.5,3,110,3,4,3,0.489109992980957,2,0.785102128982544
2,84,10,3,4,0.5,3,84,2,4,3,0.951717138290405,1,0.543504953384399
2,84,342,2,3,0.5,3,342,1,4,1,1.76142621040344,3,0.921141862869263
2,346,338,2,3,0.8,2,346,1,4,5,2.71981692314148,1,0.983694076538086
2,106,100,3,4,0.5,1,NaN,5,4,5,1.30582904815674,2,0.465703010559082
2,104,16,1,4,0.5,2,NaN,5,4,5,0.983971118927002,3,0.352010011672974
1,356,,1,,0.8,1,356,1,4,4,1.92249584197998,1,0.442359924316406
1,112,,1,,0.8,1,112,3,4,3,0.84867000579834,2,0.568510055541992
1,6,,4,,0.8,1,NaN,5,4,5,0,2,0.646718978881836
1,352,,4,,0.8,4,352,1,4,1,0.0414969921112061,2,1.72174406051636
2,84,4,1,2,0.5,3,NaN,5,4,5,0.851373910903931,2,1.35992813110352
2,6,8,2,4,0.8,4,8,4,4,1,2.99297213554382,1,1.46579313278198
1,108,,3,,0.8,3,108,3,4,3,0.571674823760986,3,0.600059986114502
2,356,84,2,3,0.8,1,NaN,5,4,5,0,3,0.658163070678711
1,8,,1,,0.5,1,8,4,4,4,0.78812313079834,3,0.912405014038086
1,78,,4,,0.8,4,78,2,4,2,1.20236682891846,3,0.458468914031982
1,342,,1,,0.8,2,NaN,5,4,5,0,3,0.696792125701904
1,4,,4,,0.5,1,NaN,5,4,5,1.4667501449585,3,1.13868498802185
1,14,,2,,0.8,3,NaN,5,4,5,1.09709095954895,3,1.12095093727112
1,8,,2,,0.5,2,8,4,4,4,1.37910223007202,3,0.347063064575195
1,18,,2,,0.5,2,18,4,4,4,2.24139308929443,3,0.617588043212891
1,112,,2,,0.8,2,112,3,4,3,1.9633162021637,3,0.387526035308838
1,112,,2,,0.5,2,112,3,4,3,1.04959917068481,3,0.657629013061523
2,98,16,3,4,0.8,2,NaN,5,4,5,1.42766094207764,3,0.827862977981567
1,108,,1,,0.5,2,NaN,5,4,5,0,2,0.889918088912964
2,94,340,1,2,0.8,1,94,3,4,3,1.53224897384644,1,0.388225793838501
2,102,18,1,4,0.8,2,NaN,5,4,5,0,2,0.386434078216553
1,108,,1,,0.8,3,NaN,5,4,5,0.836225032806396,2,0.460482120513916
2,86,356,1,2,0.5,1,86,2,4,3,1.33059787750244,2,1.06660294532776
2,80,112,2,3,0.8,1,NaN,5,4,5,0.748525857925415,2,0.516777992248535
2,108,346,2,4,0.5,3,NaN,5,4,5,1.01870203018188,2,0.419152975082397
1,338,,2,,0.8,3,NaN,5,4,5,0.94892406463623,2,0.653244972229004
1,352,,2,,0.5,1,NaN,5,4,5,1.13926482200623,1,0.347125053405762
1,346,,4,,0.5,2,NaN,5,5,5,0,3,1.54559111595154
1,84,,3,,0.5,1,NaN,5,5,5,0,3,0.671032190322876
1,98,,2,,0.8,2,98,3,5,3,1.84114789962769,3,0.621722936630249
1,84,,4,,0.8,1,NaN,5,5,5,0.763556003570557,3,0.535778999328613
1,22,,2,,0.8,1,NaN,5,5,5,0.809484958648682,3,0.501796007156372
1,350,,3,,0.8,3,350,1,5,1,1.11219501495361,3,0.703879833221436
2,110,86,3,4,0.5,1,NaN,5,5,5,0.930082082748413,3,0.538125038146973
2,340,106,1,4,0.5,4,106,3,5,5,2.9762020111084,NaN,0
2,344,344,1,3,0.5,1,344,1,5,NaN,0,1,1.92230319976807
1,346,,3,,0.8,1,NaN,5,5,5,0.856557130813599,3,0.496685981750488
2,72,108,2,3,0.8,2,72,2,5,2,2.01872205734253,3,0.938760042190552
2,110,100,2,4,0.5,1,NaN,5,5,5,0,3,0.488976001739502
2,100,104,1,4,0.8,3,NaN,5,5,5,0.747277975082397,3,0.467095851898193
1,112,,3,,0.8,3,112,3,5,3,1.80142593383789,3,0.545569896697998
1,106,,2,,0.5,2,106,3,5,3,0.563775062561035,2,0.619693994522095
1,4,,4,,0.5,4,4,4,5,4,0.529966115951538,3,0.505855798721313
1,18,,3,,0.8,2,NaN,5,5,5,1.13184809684753,3,0.772078037261963
1,110,,1,,0.8,3,NaN,5,5,5,0,3,0.450138807296753
1,106,,1,,0.5,3,NaN,5,5,5,0.692250967025757,3,0.444261074066162
1,20,,1,,0.5,1,20,4,5,4,0.562595129013062,3,0.570580959320068
1,108,,2,,0.5,3,NaN,5,5,5,0,3,0.692620992660522
1,342,,3,,0.8,3,342,1,5,1,0.682964086532593,3,0.498818159103394
2,68,112,2,3,0.5,3,112,3,5,3,1.74913811683655,2,0.86107611656189
1,82,,4,,0.8,1,NaN,5,5,5,0,3,0.699192047119141
1,346,,4,,0.8,4,346,1,5,1,0.099459171295166,3,0.811927080154419
2,106,112,1,2,0.5,3,NaN,5,5,5,0.841702938079834,3,0.481765985488892
2,354,344,2,4,0.8,1,NaN,5,5,5,0.851614952087402,3,0.491680860519409
2,20,20,1,2,0.8,3,NaN,5,5,5,0,3,0.505838871002197
1,14,,1,,0.5,1,14,4,5,4,0.603982210159302,3,0.867983102798462
2,348,352,1,4,0.5,4,352,1,5,4,1.93045616149902,2,0.802206993103027
1,350,,3,,0.5,2,NaN,5,5,5,0.772549152374268,3,0.460657835006714
2,72,104,1,2,0.5,4,NaN,5,5,5,0,3,0.41062593460083
2,112,104,2,4,0.5,2,112,3,5,3,1.78862714767456,3,0.51661205291748
1,22,,4,,0.5,1,NaN,5,5,5,0,3,0.419355869293213
1,104,,3,,0.8,2,NaN,5,5,5,0.917325973510742,3,0.577495098114014
1,94,,4,,0.5,4,94,3,5,3,0.547671794891357,3,0.539541006088257
2,106,18,1,4,0.8,2,NaN,5,5,5,0,3,0.506002902984619
1,346,,4,,0.8,4,346,1,5,1,0.587831020355225,3,0.564134120941162
2,68,348,1,3,0.5,4,NaN,5,5,5,0.902161121368408,3,0.626388072967529
1,18,,2,,0.5,2,18,4,5,4,0.756204843521118,3,0.524191856384277
2,350,104,1,3,0.8,3,104,3,5,1,1.90251898765564,2,1.08272004127502
2,338,102,2,3,0.5,1,NaN,5,5,5,0,3,0.500509977340698
2,108,342,2,4,0.8,2,108,3,5,3,1.62262678146362,2,1.3629150390625
1,98,,2,,0.5,2,98,3,5,3,0.757001876831055,3,0.892987966537476
1,340,,4,,0.8,2,NaN,5,5,5,0,3,0.651489973068237
1,106,,3,,0.5,2,NaN,5,5,5,0.797173023223877,3,0.645564079284668
2,76,94,1,3,0.5,1,76,2,5,2,1.83127498626709,2,0.835553169250488
2,6,338,1,3,0.5,4,NaN,5,5,5,0,3,0.477887153625488
1,80,,4,,0.5,3,NaN,5,5,5,0.533455848693848,2,0.573470830917358
1,78,,4,,0.5,1,NaN,5,5,5,0.779238939285278,3,0.482959032058716
1,356,,1,,0.8,1,356,1,5,1,0.564963817596436,3,0.529304981231689
1,350,,2,,0.8,3,NaN,5,5,5,0,3,1.08360290527344
1,70,,3,,0.8,4,NaN,5,5,5,0.653594970703125,3,0.745787143707275
1,20,,3,,0.8,1,NaN,5,5,5,0,3,0.596053123474121
2,18,4,2,3,0.5,1,NaN,5,5,5,0,3,0.530076026916504
2,98,12,1,2,0.5,4,NaN,5,5,5,0.804076910018921,3,0.460263013839722
2,94,8,3,4,0.8,4,8,4,5,4,1.29419112205505,3,0.442461013793945
1,100,,3,,0.8,3,100,3,5,3,0.588411092758179,3,1.54060411453247
2,104,10,3,4,0.5,4,10,4,5,4,1.46254897117615,3,0.594810962677002
1,22,,2,,0.8,1,NaN,5,5,5,0,3,0.732914924621582
1,16,,1,,0.8,1,16,4,5,4,0.703387975692749,3,0.747471809387207
1,10,,1,,0.8,3,NaN,5,5,5,0,3,0.533447980880737
2,6,18,3,4,0.5,4,18,4,5,4,1.27138590812683,3,0.515648126602173
1,346,,3,,0.5,3,346,1,5,1,0.933981895446777,3,0.494009971618652
2,102,70,2,4,0.8,1,NaN,5,5,5,0.639656066894531,3,0.587952852249146
2,112,70,1,4,0.5,2,NaN,5,5,1,1.5499370098114,3,0.534250020980835
2,342,102,1,3,0.8,3,102,3,5,2,1.59212708473206,3,0.708277940750122
2,68,18,3,4,0.8,3,68,2,5,2,1.27046012878418,3,0.558570146560669
1,354,,3,,0.8,3,354,1,5,1,0.544546842575073,3,0.588866233825684
2,352,96,1,4,0.8,2,NaN,5,5,5,0.815048933029175,3,0.550695896148682
1,356,,3,,0.8,3,356,1,5,1,0.584896087646484,3,0.7570960521698
1,12,,4,,0.8,2,NaN,5,5,5,0,3,0.783256053924561
1,352,,3,,0.8,3,352,1,5,1,0.0880920886993408,3,0.66424298286438
1,112,,2,,0.5,3,NaN,5,5,5,0.73758602142334,3,0.493921995162964
2,96,6,2,4,0.8,4,6,4,5,4,1.31188797950745,2,0.551848173141479
2,102,342,2,3,0.5,4,NaN,5,5,5,0.842038869857788,3,1.30250215530396
2,16,100,1,2,0.8,3,NaN,5,5,5,0.760562896728516,3,0.65657901763916
1,80,,1,,0.5,2,NaN,5,5,5,0.850611925125122,3,0.479022026062012
1,80,,3,,0.8,2,NaN,5,5,5,0,3,0.520936965942383
2,112,18,1,3,0.8,3,18,4,5,4,1.4031069278717,3,0.486967086791992
2,340,110,1,3,0.5,3,110,3,5,4,1.17712187767029,3,0.49704909324646
1,76,,2,,0.8,2,76,2,5,2,0.627080202102661,3,0.751564025878906
2,344,82,1,2,0.8,1,344,1,5,1,1.40955090522766,3,0.585577011108398
2,16,82,3,4,0.8,2,NaN,5,5,5,1.0354950428009,3,0.759776830673218
1,348,,4,,0.5,1,NaN,5,5,5,0,3,0.657783031463623
2,20,348,1,2,0.5,3,NaN,5,5,5,0.643903017044067,3,0.528526067733765
1,104,,1,,0.8,3,NaN,5,5,5,0.802183866500854,3,0.746432065963745
1,346,,2,,0.5,1,NaN,5,5,5,0.716315031051636,3,0.584537029266357
1,68,,3,,0.5,3,68,2,5,2,0.570659875869751,3,0.562617063522339
2,346,18,1,4,0.8,4,18,4,5,4,1.5727379322052,3,0.720800876617432
2,112,72,2,3,0.8,4,NaN,5,5,5,0.899112939834595,3,0.635358810424805
2,344,78,2,4,0.5,4,78,2,5,2,1.45314908027649,2,1.49740314483643
2,356,96,2,4,0.5,4,96,3,5,3,1.46741390228271,3,0.595266103744507
2,82,8,2,4,0.5,3,NaN,5,5,5,0.901352882385254,3,0.497857809066772
1,80,,1,,0.5,1,80,2,5,2,0.579900979995728,3,0.843852043151855
1,4,,4,,0.5,1,NaN,5,5,5,1.08989596366882,3,0.697945117950439
2,350,20,2,3,0.5,1,NaN,5,5,5,0.216793060302734,3,0.532772064208984
2,10,8,1,2,0.5,1,10,4,5,4,1.56635308265686,2,0.458532094955444
2,356,340,1,4,0.5,2,NaN,5,5,5,0.652644872665405,3,0.628500938415527
1,352,,3,,0.5,3,352,1,5,1,0.854873895645142,3,0.606667041778564
1,78,,4,,0.8,1,NaN,5,5,5,0.868929147720337,3,0.636991024017334
1,80,,1,,0.5,4,NaN,5,5,5,0.798995018005371,3,0.50333309173584
1,6,,4,,0.8,2,NaN,5,5,5,0,3,1.0772819519043
1,68,,1,,0.5,4,NaN,5,5,5,0.823564052581787,3,0.559437990188599
2,98,82,1,4,0.8,3,NaN,5,5,5,0.725709199905396,3,0.525673151016235
2,108,8,1,3,0.8,3,8,4,5,4,1.2961368560791,3,0.50385308265686
1,94,,4,,0.5,1,NaN,5,5,5,0.638203144073486,3,0.550079822540283
2,70,70,3,4,0.5,3,70,2,5,2,1.84820699691772,2,0.70459508895874
2,106,350,1,2,0.8,1,106,3,5,3,1.65453791618347,3,0.446624994277954
1,110,,3,,0.5,2,NaN,5,5,5,0.704726934432983,3,0.680583953857422
1,108,,1,,0.8,1,108,3,5,3,0.847216129302979,3,1.15915083885193
2,74,22,1,4,0.5,1,74,2,5,3,1.20894002914429,2,0.517149925231934
2,346,78,3,4,0.8,3,346,1,5,1,1.28731107711792,3,0.479340076446533
1,100,,4,,0.5,4,100,3,5,3,0.545373916625977,3,0.56925106048584
2,350,86,2,3,0.5,3,86,2,5,2,1.80782198905945,3,0.727544069290161
2,344,68,2,3,0.5,1,NaN,5,5,5,1.00162982940674,3,0.36983585357666
1,8,,3,,0.8,2,NaN,5,5,5,1.03223490715027,3,0.944210052490234
2,104,100,3,4,0.8,4,100,3,5,1,2.57807803153992,1,0.766620874404907
1,340,,2,,0.8,3,NaN,5,5,5,0.768496036529541,3,1.06442999839783
2,344,22,2,3,0.8,2,344,1,5,1,1.2427020072937,2,0.902923822402954
2,94,94,1,2,0.8,4,NaN,5,5,5,0.272845983505249,3,0.542840957641602
1,10,,1,,0.8,2,NaN,5,5,5,0.764617919921875,3,0.804527997970581
2,10,342,1,3,0.8,3,342,1,5,1,1.89470601081848,3,0.610908031463623
1,16,,1,,0.8,1,16,4,5,4,0.789331197738647,2,0.509014129638672
2,68,12,2,3,0.5,2,68,2,5,1,1.1991810798645,2,0.47549295425415
1,112,,4,,0.8,2,NaN,5,5,5,0.829686880111694,3,0.725600004196167
2,74,344,2,4,0.5,3,NaN,5,5,5,0.935795068740845,3,0.467741012573242
1,12,,1,,0.5,1,12,4,5,4,0.83781099319458,3,0.973840951919556
1,102,,2,,0.8,1,NaN,5,5,5,0.751758813858032,3,0.524001836776733
1,76,,4,,0.8,4,76,2,5,2,0.622164964675903,3,0.742227077484131
2,86,80,3,4,0.8,3,86,2,5,2,1.5761730670929,2,0.452563047409058
2,342,350,2,3,0.5,1,NaN,5,5,5,0.966601848602295,3,0.670873880386353
1,76,,2,,0.5,2,76,2,5,2,0.560617923736572,3,1.42099404335022
2,98,70,1,3,0.5,3,70,2,5,2,1.31098389625549,2,0.455244779586792
2,72,16,3,4,0.5,3,72,2,5,2,1.12909483909607,3,0.469370126724243
1,94,,4,,0.8,2,NaN,5,5,5,0.743238925933838,3,0.559694051742554
2,82,10,2,3,0.5,3,10,4,5,4,1.47764611244202,3,0.79771089553833
1,4,,1,,0.8,1,4,4,5,4,1.37572193145752,3,0.455940008163452
2,110,110,1,3,0.5,2,NaN,5,5,5,0,3,0.550111055374146
2,354,76,2,3,0.8,4,NaN,5,5,5,0,3,0.560310840606689
2,12,82,3,4,0.5,2,NaN,5,5,5,0.838491916656494,3,0.622490882873535
2,98,68,2,4,0.5,2,98,3,5,2,2.12866997718811,2,0.616498947143555
2,348,98,1,4,0.8,4,98,3,5,2,1.24698209762573,2,0.487028121948242
1,78,,2,,0.5,3,NaN,5,5,5,0.761089086532593,3,0.544801950454712
1,22,,2,,0.8,1,NaN,5,5,5,0.295485973358154,3,0.526891946792603
2,12,84,2,4,0.5,2,12,4,5,4,1.19651699066162,3,0.440857172012329
2,354,350,3,4,0.5,1,NaN,5,5,5,0,3,0.5470290184021
1,342,,4,,0.5,4,342,1,5,1,1.07701897621155,3,0.60527777671814
2,8,100,2,4,0.8,3,NaN,5,5,5,0.799209117889404,3,0.571435928344727
1,342,,1,,0.5,2,NaN,5,5,5,0.765421152114868,3,0.581517934799194
1,94,,2,,0.5,3,NaN,5,5,5,0.727779865264893,3,0.548069953918457
1,84,,2,,0.5,3,NaN,5,5,5,0.837885856628418,3,0.478067874908447
1,10,,2,,0.5,2,10,4,5,4,1.75991082191467,3,0.828188896179199
1,8,,1,,0.8,4,NaN,5,5,5,0.942475080490112,3,0.470215082168579
2,108,22,1,4,0.8,4,22,4,5,3,1.30429697036743,3,0.500514984130859
1,8,,2,,0.8,2,8,4,5,4,0.774589776992798,3,0.782928943634033
2,342,342,3,4,0.5,3,342,1,5,1,1.48885989189148,2,0.637350797653198
2,6,110,1,2,0.8,3,NaN,5,5,5,0.927099943161011,3,0.487082004547119
1,104,,1,,0.5,1,104,3,5,3,1.37330985069275,2,0.565464973449707
2,112,84,1,4,0.5,4,84,2,5,2,1.15961694717407,3,0.479330062866211
2,102,354,1,2,0.8,4,NaN,5,5,5,0.837602853775024,3,0.654070138931274
1,6,,2,,0.8,3,NaN,5,5,5,0.959605932235718,3,0.551931142807007
1,106,,1,,0.5,1,106,3,5,3,0.878285884857178,3,0.646070957183838
2,348,350,1,3,0.5,4,NaN,5,5,5,0.888216972351074,3,0.528069019317627
2,14,18,2,4,0.8,4,18,4,5,4,1.83054304122925,2,0.478644132614136
2,8,14,1,4,0.8,4,14,4,5,4,2.11243987083435,2,0.45672607421875
1,80,,2,,0.8,2,80,2,5,2,0.59075403213501,3,0.534827947616577
2,356,68,3,4,0.5,3,356,1,5,1,1.46486401557922,2,0.576896905899048
1,8,,1,,0.5,1,8,4,5,4,0.0270700454711914,3,0.455557107925415
1,104,,1,,0.8,1,104,3,5,3,0.544976949691772,3,0.429230213165283
2,344,12,3,4,0.8,1,NaN,5,5,5,1.18347787857056,3,0.56763482093811
1,8,,4,,0.8,3,NaN,5,5,5,0,3,0.518028020858765
2,96,4,1,4,0.5,1,96,3,5,3,2.26406216621399,1,1.02412581443787
2,4,20,2,4,0.8,2,4,4,5,4,2.00192189216614,2,0.50999116897583
1,342,,2,,0.5,1,NaN,5,5,5,0.928203821182251,3,0.456289768218994
2,102,342,1,2,0.5,3,NaN,5,5,5,0,3,0.614479064941406
2,76,108,2,3,0.8,1,NaN,5,5,5,0,3,0.496446132659912
1,84,,1,,0.8,1,84,2,5,2,0.674658060073853,3,1.23083019256592
1,104,,3,,0.5,2,NaN,5,5,5,0.865108013153076,3,0.760948896408081
2,6,74,1,3,0.8,2,NaN,5,5,5,0.922930002212524,3,0.663385152816772
2,354,74,1,4,0.5,4,74,2,5,2,1.49749994277954,3,1.12141919136047
2,94,338,2,3,0.8,3,338,1,5,1,1.89168500900269,3,0.751725912094116
2,76,112,1,2,0.8,4,NaN,5,5,5,0,3,0.553717136383057
2,338,8,1,2,0.8,1,338,1,5,5,0.715797185897827,2,0.520344018936157
2,70,356,1,3,0.5,3,356,1,5,1,1.81827211380005,3,0.642087936401367
2,18,82,1,2,0.5,1,18,4,5,1,1.60404586791992,3,0.480394840240479
1,80,,3,,0.8,3,80,2,5,2,0.658308029174805,3,0.746511936187744
1,8,,2,,0.5,3,NaN,5,5,5,0,3,0.440803050994873
2,354,350,2,4,0.5,1,NaN,5,5,5,0.762701988220215,3,0.434914112091064
1,94,,3,,0.8,3,94,3,5,3,0.692956924438477,3,0.64107608795166
2,68,68,1,3,0.8,1,68,2,5,3,1.44309401512146,3,0.571236133575439
1,68,,4,,0.8,4,68,2,5,2,0.95718789100647,2,0.521466016769409
1,86,,4,,0.8,3,NaN,5,6,5,0.746062040328979,3,0.82746696472168
1,12,,2,,0.8,3,NaN,5,6,5,0.937100887298584,3,0.433330059051514
1,110,,1,,0.8,1,110,3,6,3,1.34736204147339,3,0.415202856063843
2,8,6,2,4,0.5,3,NaN,5,6,2,1.02554702758789,3,0.537280082702637
2,100,72,1,4,0.5,3,NaN,5,6,5,1.01933789253235,3,0.407541990280151
2,12,74,1,2,0.5,4,NaN,5,6,5,0,3,0.513715028762817
2,104,102,1,3,0.5,3,102,3,6,3,1.25178503990173,2,0.411785840988159
1,338,,1,,0.8,1,338,1,6,5,2.97800779342651,1,1.11402106285095
2,94,346,2,4,0.8,3,NaN,5,6,5,1.03630185127258,3,0.38818883895874
2,72,10,3,4,0.8,1,NaN,5,6,5,1.306480884552,2,0.37062406539917
2,20,8,3,4,0.8,3,20,4,6,4,2.1485390663147,2,0.556466102600098
1,354,,2,,0.8,2,354,1,6,5,2.80284595489502,1,0.602988958358765
1,94,,4,,0.5,1,NaN,5,6,5,2.02900910377502,1,0.341057062149048
1,352,,2,,0.8,1,NaN,5,6,5,2.82720994949341,NaN,0
1,102,,4,,0.8,4,102,3,6,3,1.60523104667664,3,0.381241798400879
2,74,340,2,4,0.8,2,74,2,6,2,1.77939319610596,3,1.3073890209198
1,18,,1,,0.8,3,NaN,5,6,5,2.99495482444763,3,0.00539207458496094
2,72,354,1,4,0.5,2,NaN,5,6,5,2.98932409286499,3,0.163743019104004
2,100,74,3,4,0.5,1,NaN,5,6,5,2.90164589881897,NaN,0
1,82,,1,,0.5,3,NaN,5,6,5,1.09190082550049,3,0.443938970565796
1,108,,1,,0.5,1,108,3,6,3,1.32623195648193,3,1.52606010437012
1,78,,1,,0.5,1,78,2,6,2,0.988332986831665,2,0.404284954071045
1,100,,4,,0.5,4,100,3,6,3,1.11031699180603,3,1.47037982940674
1,340,,2,,0.5,2,340,1,6,1,0.932549953460693,3,0.396637201309204
2,110,350,2,3,0.8,4,NaN,5,6,5,0,3,0.41181492805481
1,352,,4,,0.8,3,NaN,5,6,5,0.953500032424927,3,0.481599092483521
1,106,,2,,0.8,2,106,3,6,3,0.515562057495117,3,0.431969881057739
1,78,,4,,0.5,2,NaN,5,6,5,0.849940061569214,3,0.394056797027588
2,10,348,1,4,0.8,2,NaN,5,6,5,0.875952959060669,3,0.404032945632935
2,346,340,1,3,0.8,3,340,1,6,4,2.49038290977478,2,0.51463508605957
1,354,,1,,0.8,2,NaN,5,6,5,1.02837491035461,2,0.636635065078735
2,12,356,3,4,0.8,4,356,1,6,4,2.57874798774719,2,0.618636131286621
2,356,112,1,2,0.5,1,356,1,6,1,1.62870693206787,1,0.324780941009521
1,104,,4,,0.8,3,NaN,5,6,5,1.80309391021729,2,0.499118089675903
2,112,70,3,4,0.5,4,70,2,6,2,1.87723708152771,2,0.305407047271729
2,356,74,1,3,0.5,3,74,2,6,1,1.74737501144409,1,0.411470890045166
1,112,,4,,0.8,1,NaN,5,6,5,0.925485134124756,3,0.393785953521729
2,338,94,1,2,0.8,4,NaN,5,6,5,1.03582406044006,3,0.404054880142212
2,74,22,1,2,0.8,3,NaN,5,6,5,1.17379713058472,3,0.46609902381897
1,8,,3,,0.5,3,8,4,6,4,2.32403683662415,2,0.635980129241943
1,20,,3,,0.8,1,NaN,5,6,5,0.926062822341919,3,0.890474081039429
1,340,,1,,0.5,3,NaN,5,6,5,2.42858695983887,3,1.99064016342163
1,4,,3,,0.8,3,4,4,6,4,1.39825296401978,2,0.3386549949646
1,74,,2,,0.5,2,74,2,6,2,1.94059205055237,3,0.492661952972412
2,354,352,1,3,0.5,3,352,1,6,1,2.07880592346191,2,0.362836837768555
1,20,,4,,0.8,4,20,4,6,4,1.86906695365906,3,0.340769052505493
2,348,12,2,4,0.8,3,NaN,5,6,5,2.77485513687134,NaN,0
1,104,,1,,0.5,3,NaN,5,6,5,2.18123602867126,NaN,0
1,18,,3,,0.5,4,NaN,5,6,5,0.365249872207642,3,0.507767915725708
2,12,344,1,2,0.8,4,NaN,5,6,5,0.793402194976807,3,0.481682062149048
